,Brand,Review,BOW Similarity Score
1695,Jammy ,fruit forward but soooo good,0.0
1696,Continuance Blend #1 ,"this one pours a fairly dark black color, with a small head and a little bit of lacing.', '\n', '\nthis smells like rich dark chocolate, spicy bourbon, caramel, coffee, cookie dough, char, and tobacco.', '\n', '\nthis definitely leans more into the stout realm, but there’s some caramel, breadiness and dark fruit that screams barleywine. this is just so richly chocolatey without being too sweet, as there’s roast, char, and tobacco as well.', '\n', '\nthis is medium bodied, rich and creamy, with not a ton of booziness to it.', '\n', '\nthis is a fantastic blend - everything is quite well integrated.",0.0
1697,Continuance Blend #1 ,"poured from a bottle (b1) into a 2021 bbt glass', '\n', '\nl: pours a very dark black brown, bare minimum head and no visible carbonation. stains the glass somewhat, decent legs but less than i expected given style and abv', '\n', '\ns: wow, that is a serious aroma. big waves of raisin (more pronounced as it warms), dark chocolate truffles, and vanilla on a backbone of oak and barrel heat. some caramel/toffee in the back as well', '\n', '\nt: follows the nose well, chocolate notes lead nicely with raisin and vanilla not far behind. chocolate covered raisins, some dark chocolate ganache, cream caramels. get a nice coffee when nearly right out of the fridge, more than the nose suggested. abv is there but never steals the show, makes itself known and nicely warming', '\n', '\nf: low+ carb, heavy- body. coats the mouth wonderfully, full without being overly viscous', '\n', '\no: a very big brew, no doubt about that. wonderfully balanced aroma and flavor result in a nuanced beer that doesn’t pound you over the head with just one or two aspects",0.0
1698,Continuance Blend #1 ,"9/25/21', '\nrating imported from untappd",0.0
1699,Continuance Blend #1 ,"look - black thick syrup', '\nsmell - dark malts dark fruit like raisin and possibly dark cheery and lots barrel wood ', '\ntaste - chocolate raisin slight dark cherry molasses and a ton of barrel', '\nfeel - thick and creamy', '\noverall - just incredible, love this beer!!!",0.0
1700,Continuance Blend #1 ,"darker black body, brown hued head. chocolate fudge with cocoa and a good bit of toffee. lower carbonation, medium fuller bodied. as it warms, more barleywine base shows with a bit more caramel and toffee. chocolate lingers through. sweet.",0.0
1701,Saison Du Fermier ,"thank you not2quick for this one!', '\n', '\n750ml bottle - blend 5 - poured into a chalice at 50°f. ', '\n', '\npours a clear, deep straw-golden hue, with just a cast of unfiltered fog, and a finger of creamy, soft, off-white head, eventually settling to a thick collar leaving some lacing behind. visible effervescence.', '\n', '\nnose: soft, pale rustic grains, with crackery wheat and some round malted barley lend secondary notes of wet hay, dewy grass, and some dusty silo. there is some remarkable floral character, lending spring blossoms like lilac and hyacinth, with lemon blossom, wet stony minerality, and a lightly musty oakiness. some very restrained white vinous notes, along with a touch of pear, apple, and apricot. gentle hints of honey, lemon zest, and some phenolic peppery notes wrap it all up in a beautifully soft and rustic olfactory display.', '\n', ""\npalate: saison du fermier greets the palate with simultaneous waves of gentle lemony tang, semi-sweet grist with some crackery, bready, and rustic grainy notes, and an explosion of bright, shimmery fruity notes. lemon, nectarine, apricot, tart white plum, green apple, asian pear, and a sweet-tart balance of fruity white grape. there's a bright but balanced minerality pushing these flavours to the front, along with some wet limestone. some belgian-like saison yeast brings that fruity, undertone with a bit of peppery spice intermingling with a touch of herbal hops. finish is oaky, dry, and lightly tannic."", '\n', ""\nmouthfeel/body: it's on the lighter side of medium-bodied, with a tight, snappy crispness - bright and fluid, but there's enough grain to lend some softness and presence. effervescence is incredibly lively and fizzy, but fine enough to stay soft and fluffy. tart and wet up front, finishing with an increasingly dryness, and a touch of cling."", '\n', ""\noverall: a lot of the fruited and more recent side project offerings have been trending more and more acidic, which can really bring it down fast. this one shows the balance and softness that i know they're capable of. it retains much of that classic belgian saison character, while contributing the classic side project culture and grist character. soft, balanced, bright, and absolutely dialed in. a top tier american oak-aged saison.""",0.0
1702,Saison Du Fermier ,such a great representation of a traditional saison,0.0
1703,Saison Du Fermier ,"copper colored with a fingernail of off white around the rim and covering half of the top. the aroma is of green apple and pear and earthy saison yeast. i’m tasting green apple and pear. the mouth is moderately carbonated, dry, and crisp.",0.0
1704,Saison Du Fermier ,"had on tap at sp stl pub', '\namazing; super gentle', '\nexcellent barrel, grape and muskiness",0.0
1705,Imperial German Chocolate Cupcake Stout ,"big 750ml bottle that’ll make quite a crash in the recycling bin. split with my wife. because i’ve had my sugar quota for the week. ', '\n', '\nlab black, little to no head. smell like an oompa loompa is holding my face inches from a small pond of chocolate. overwhelming. ', '\n', '\nimperial german chocolate cupcake stout is sweeter than my grandma (no, not really, nothing sweeter than gen! plus, she made killer buns). wow. the cocoa. and this from a confirmed chocolate addict. all the chocolates. vanilla shows after a good spell of warming along with a smidge of coconut. no toast. nothing to offset the ridiculous sweetness. full, big, but a small sample of this would have left me content. 75 minutes in & not half done. ', '\n', '\nthe barrel aged version was superior: the bourbon & oak seem to have cut the overwhelming sense of being trapped in a silo of raw sugar. good but would be much better in small quantities.",0.0
1706,Imperial German Chocolate Cupcake Stout ,"review #63, chocolate cake delight",0.0
1707,Imperial German Chocolate Cupcake Stout ,"it’s good. a little thinner than i’d like tbh. however, the cake flavor is there. it’s a tasty beer, just wish it was more full bodied.",0.0
1708,Barrel Aged Imperial German Chocolate Cupcake Stout ,non ba is too sweet. ba definitely cuts down on the dessert stout aspect. well balanced. my all time favorite dessert stout.,0.0
1709,Barrel Aged Imperial German Chocolate Cupcake Stout ,"2021 batch.', '\n', '\nthis one pours a very dark black color, with a small head, and no lacing.', '\n', '\nthis smells very strongly of coconut, with loads of milk and dark chocolate, very slight roast, light bourbon, and lots of creamy vanilla.', '\n', ""\nthis is definitely sweet, but honestly, not as sweet as i expected. this really does meet the hype that it garners - it's exactly what you want out of high quality pastry. the coconut is done so well, it's so bright and vibrant and just plain tasty. there's a little bit of barrel, it helps anchor the beer slightly. the vanilla is also done very well, and it's all just layered on top of a very tasty and creamy base beer."", '\n', ""\nthis is very creamy and rich, with no real booziness to it at all. it's very, very drinkable."", '\n', ""\ni almost didn't want this one to be good - i don't always like angry chair and this is such a hyped beer. fortunately (unfortunately?) for me, it's honestly awesome. this is the best angry chair beer that i've ever had.""",0.0
1710,Barrel Aged Imperial German Chocolate Cupcake Stout ,"bottle. dark brown pour with a chocolate head. huge chocolate cake bouquet. well shit, that is a chocolate treat. don’t get me wrong, this bad boy is uber sweet but it’s exactly as advertised. it’s literally a liquid version of chocolate cake. as it warms up the bourbon, oak, vanilla start to show up. really good body and mouthfeel.",0.0
1711,Barrel Aged Imperial German Chocolate Cupcake Stout ,"it delivered, it’s a cake in a beer. very tasty, worth trying if you have a chance. definitely a “good one”",0.0
1712,Barrel Aged Imperial German Chocolate Cupcake Stout ,"had this stout at angry chair on 3/20/21 so i’m guessing it’s a 2021 bottle. a very nice guy sitting at the table next to me offered a pour from a bottle he was sharing with a friend to my wife. needless to say, i drank her pour. jet black color with a little bit of foam. smells like chocolate with some light bourbon notes. taste is the best chocolate i’ve ever tasted in a stout. rich, sweet chocolate balanced perfectly with a slight bourbon taste. mouthfeel was also perfect just coating the tongue. this beer blew me away! i’ve had the non ba version years ago and it was very good but this is in a league of its own. the best pastry stout i’ve ever had. the first perfect score i’ve ever given on beer advocate.",0.054799662435119106
1713,Barrel Aged Imperial German Chocolate Cupcake Stout ,"#spinvitational2022. 04/09/2023. 2022 vintage.', '\n', '\non tap for tbbw 2021 “sorta rad” event. 03/11/2021. 2021 vintage.', '\n', '\n2021 vintage. good viscosity; not as thick as a lot of angry chair i’ve had. getting awesome samoa vibes. strong coconut and chocolate, with a really well-balanced barrel. awesome.",0.0
1714,Barrel Aged Imperial German Chocolate Cupcake Stout ,the look right out of the bottle looks amazing. has a great mouth feel that is like drinking brownie batter. like many ac stouts it is sweet but the barrel helps keep the sweetness down some.,0.0
1715,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow ,"not much peanut butter, perhaps due to barrel",0.0
1716,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow ,"extremely well executed beer. fantastic mouthfeel with a fantastic balance of the peanut butter, marshmallow and barrel. this beer really stood out in a night full of big bottles.",0.0
1717,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow ,"pours pitch black, thin tan ring present on the outside of glass. nose is rig milk chocolate and huge pb. getting a little bit of woody oak and bourbon coming through. taste follows the nose, get milk chocolate up front and then big pb. roasty vanilla notes. a little burn from the barrel, but not a huge barrel presence. creamy luxurious mouthfeel. overall delicious. don’t suspect these are aged long however as the barrel doesn’t play big here. still a great offering from ac.",0.0
1718,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow ,"poured from a 750ml bottle into an ac pint glass.', '\n', '\npours a thick oily black body with a dark brown head that sticks around for a while and leaves spotty lacing.', '\n', '\nholy crap this smells unreal. straight peanut butter chocolate fudge cookies straight out of the oven with extra vanilla extract in them and a touch of coffee. marshmallow s’mores ice cream galore. bourbon booziness in the background. pastry city. ', '\n', '\ntaste is liquid reese’s cups with dark chocolate fudge drizzled over them. vanilla bourbon on the follow through, roasty coffee char on the finish. thick rich body.', '\n', '\ni am a sucker for a good pastry stout, and peanut butter cups. and this is the epitome of both.",0.0
1719,The Adjunct Trail - Bourbon Barrel-Aged ,"on tap for tbbw 2021 “sorta rad” event.', '\n', '\n2020 vintage. thick nutella bomb. crazy adjuncts, with coconut more restrained but really coming out on the tail. barrel is great, with a roasty bitterness and touch of oak on the palate; good heat on the finish. if you like hazelnut this will blow your mind.",0.0
1720,BDCS ,"bringing a little heat to the party, ozark beer allows for an extended aged imperial stout to bring all the bourbony warmth that would ever want to be inside of a beer. ', '\n', ""\ndark and tawny garnet brown, bdcs '22 hits the glass with an ominous looking pour with a dainty trickle of foam for decoration. as a bourbon laced scent of dark roast coffee, caramel, maple, chocolate and toasted nuttiness lays across the nose, the flavors open up with a sweet heat of coconut, chocolate, molasses, vanilla and caramel."", '\n', ""\nas the sweetness is quickly chased away by the roast and booze, the flavors of espresso sets in with baker's chocolate, roasted walnut and campfire to follow. interrupted by the barrel, the flavors soon dominate with the strong oaken, toasted wood, weathered barrel influence with savory heat and bitter spices to close."", '\n', '\nfull bodied, full flavored and laying on the tongue with a heated glaze, the stout finishes both hot and sweet with a linger of savory heat in a long lasting afterglow.",0.048112522432468816
1721,BDCS ,"12oz can, tulip, 2021 vintage. ', '\n', '\noily, almost black, and nearly still. there is a thin head that’s quite dark brown. ', '\n', '\nhershey’s syrup, vanilla, rich bourbon, some soy sauce, and it’s vinous, with overripe red grape and fruit. the bourbon isn’t over the top, rather it’s woody, rich, and elegant. ', '\n', '\nok, now that fat juicy grape bursts and mixes with melting chocolate bar, blackberry jam, walnut, and strong vanilla in the finish. the chocolate is a backdrop, weaving together hershey’s syrup, dark chocolate milky way, and cocoa powder. the grape flavor is surprising in its strength. ', '\n', '\nvery smooth, medium bodied, light and discrete carbonation. ', '\n', '\nthe flavors are intense and rich even though the body isn’t super rich. the bourbon is well done.",0.0
1722,BDCS ,"appearance - the beer poured a deep black color with a dark tan head. little carbonation was visible. ', '\n', '\nsmell - the nose was just like chocolate marshmallows. it was big and sweet, signifying a sugar bomb. ', '\n', '\ntaste - the taste was not as sweet as the nose. it was chocolatey bourbon with a dry grape presence. there were notes of leather and coffee. as it warmed, i was made to think of hydrox cookies, and their dry chocolate notes. this was definitely not an overt dessert stout. ', '\n', '\nmouthfeel - there was just a bit of carbonation and a slick body. ', '\n', '\noverall - a solid barrel aged stout that left me confused about the hype.",0.0
1723,BDCS ,"sent by the very generous @jvgoor3786 in a recent box of goodies. i poured from the 12oz. can into a 12oz. snulip glass.', '\n', ""\nthe pour is slick dark brown like used motor oil. it leaves a small layer of creamy tan foam in it's wake. smells like bourbon, char, ripe dark fruit and molasses. the taste is very bourbon forward followed by dark roast/coffee, burnt brown sugar, fine tobacco. there's a slight sweetness that offsets the bourbon that is wonderful. the feel is oily smooth with noticeable alcohol warmth. "", '\n', ""\nit's been a spell since i've had a straight up barrel aged stout that wasn't overwhelmed by pastry ingredients. this reminds me of the early bourbon county and black note years. it holds its own and brings a pleasant plethora of sensory delight without being overwhelming. this is the closest i've come to rating a 5 in a long time. world class and something i'd hoard if i had access to it!""",0.052925612402496325
1724,BDCS ,"2020 version. purchased in august at the brewery. opened 2/17/21.', '\n', '\nl: black. really black. surprisingly thick caramel colored head that only stays around the edge of the glass. thin ribbons of lacing that go away.', '\n', ""\ns: bourbon, cherry, chocolate, vanilla, and wood. it's all there, and it's impressive."", '\n', '\nt: sweet up front, bourbon in the middle, tamed by the cherry, chocolate and vanilla. more smooth bourbon at the finish.', '\n', '\nf: medium to heavy body, but not as heavy as it looks. light carbonation.', '\n', '\no: rich and complex. a wonderful example of the style.",0.0
1725,BDCS ,"2020 vintage (released in 7/2020); consumed on 2/1/21', '\n', '\npours an ink-black body capped with around a finger of creamy, pale mocha foam; decent head retention yields a few spotty, paper-thin islands of cap, a moderate, frothy collar, and a minimal amount of spotty lacing holding to the walls of the glass.', '\n', '\naroma opens with charry roast sporting a boozy cherry essence before a burly bourbon character takes over; burnt vanilla bean offers a slight bittersweetness over the middle, while the back end of the bouquet highlights increasingly defined notes of dark chocolate, raisinets, and suggestions of cherry liqueur.', '\n', '\ntaste brings forth a vivid expression of sweet, bourbon-imbued malts with some savory umami aspects; melted marshmallow, chocolate soft serve ice cream, with toasty malt tones interspersed between; sweet pipe tobacco and baked cacao over the mid-palate feed into darker brownie crust intermingling with persistent roast on the back end for a lingering bourbon barrel presence and touches of raisin past the swallow.', '\n', '\nmouthfeel offers a medium-light body, slick upfront and with minimal carbonation; steadily roasty through the mid-palate and mildly warming into the back end, a deft, boozy heat meshes with subtle grit and distantly chewy textures to close; a surprisingly tame delivery for a barrel-aged stout, though overwhelmingly satisfying given its plush characteristics.', '\n', '\nquietly unique in its extraction of the sweeter malt profile, this beer brings the notion of a cream stout to life with an amplified yet consistently roasty sweetness in tune with a pillowy body and casual warmth; balanced to near-sessionability for a brew of its abv.",0.04003203845127179
1726,BDCS ,"2020 vintage opened on 11/22/2020 ', '\n', '\npours a think used motor oil color with minimal coffee crema head. nose is of barrel and vanilla, roasted malts, milk, minimal umami/soy. taste of sweet milk, chocolate, vanilla, warm barrel character, finishes with a balanced soy flavor. feel of 2% milk with mild carb. overall, what a nice treat, great base beer that is exemplified by the barrel.",0.0
1727,BDCS ,very smooth. incredible. 2020 edition,0.0
1728,BDCS ,"l: black as pitch brew. no light passes even at the fringes of my firestone teku.', '\na finger and a half of dense camel hued head with average retention but a unique fingerprint of wide and thin splotchy lacing.', '\n', '\ns: soy sauce but lighter so than all soy brews i’ve encountered. this aroma is offset by burnt sugars, sweet molasses, dark roasted malts and the slightest vanilla and tobacco for a complex and mouthwatering brew. more vanilla as it warms.', '\n', '\nt: follows the aroma mostly, but tends sweeter than i’d hoped for. the sugars mask the complexity found on the nose.', '\nstill quite good. impossible that a beer rates so high on all parameters but only good on taste.', '\n', '\nf: highest mouthfeel rating i’ve given to a beer lacking the weight and sticky viscosity of the best bcbs years. this one is thinner but also an amazing balance of syrup, sticky, oily, and creamy. it is lighter weight perfection. you must experience.', '\n', '\no: i didn’t set out for a verbose review, but while so many ba stouts fall short of my local fremont’s, this one came outta nowhere with its complexity and simultaneous subtlety! a stellar brew on the nose especially, which deserves to be tried by stout-lovers the world over!",0.0
1729,BDCS ,"""immediately upon popping open the tab on this one i can tell i'm in for something rich and delicious. a dark liquid pours forth, nearly jet black with a tight but creamy soft looking rich brown espresso head that lingers and lingers. beautiful sticky lacing as well. this is gorgeous. "", '\n', ""\nnose is again big. creamy and slightly nutty with a seeming wood influence to the dark coffee and light spice notes. i'm getting a decent amount of creaminess as well as nuttiness, so could this be a stout with hazelnut or perhaps lactose? smells more like nutty creamy (erm...) than lactose creamy, at least to start. "", '\n', ""\noily and dry and a nice high point of carbonation that helps usher the whole thing along. what it ushers in is cocoa/bakers chocolate and some further light cream. i'm leaning milk stout here, with a nod in the dark toasty side of things. me likes. almost kind of a coconut husk kind of thing with the nuttiness i was noting on the nose.""",0.0
1730,BDCS ,"12oz can purchased poured into a nonic.', '\naggressively poured in to a samuel smith pint glass.', '\n', '\nlook- black as midnight. sizable rich mocha colored head with great retention, tons of thick lacing. no carbonation streams visible.', '\n', '\nsmell- caramel/toffee type malts, chocolate, fresh ground coffee, bourbon and oak, roasted nuts (praline candies in particular), licorice, toasted dark bread and dark fruits (raisins and dates), a bit of vanilla. light spice notes.', '\n', '\ntaste- rich caramel malt, bourbon and barrel, coffee, bittersweet chocolate and dried dark fruits, licorice, roasted nuts, burnt sugar, light spicy hops and a bit of cherry and coconut.', '\n', '\nfeel- medium/heavy bodied with an incredibly smooth, pillowy creamy texture. light bitter finish, soft carbonation on the tongue.', '\n', '\no- this ba is takes the gd yeti version and ruins it for me. insanely good.",0.0
1731,BDCS ,"in person trade from jvgoor3786 and poured into an odell snifter. ', '\n', '\ndeep thick inky black pour with a tall creamy bubbly head of beige. very pretty. ', '\n', '\naroma of thick, sappy bourbon barrel, deep chocolate, big molasses, heavy caramel, and suggestions of syruped figs. wow. ', '\n', '\nflavor is just massive. tons of candied pecan, figs, bourbon, maple, milk chocolate, vanilla and chocolate wafers, candy shell, caramel roll, and molasses. all wrapped up in a bourbon blanket. ', '\n', '\nfeel is thick, sticky, hot, and burning. ', '\n', ""\noverall, a nearly perfect barrel aged stout. incredible stuff. it's like a more wafer-like version of bcbs.""",0.0
1732,BDCS ,"l: dark mahogany with a reddish tint. slight reddish amber head', '\ns: oak, vanilla, dark fruits', '\nt: fudge, vanilla, lots of bourbon. dark fruits on the finish', '\nf: super thick. coats and lingers', '\no: this is a great beer. easy sipper. it definitely needs to warm up for all the flavors to come forward.",0.0
1733,Double Dry Hopped Double Mosaic Dream ,"16 oz can.', '\n', '\npours a hazy pale gold color with a finger of creamy white head. modest retention. leaves some splotchy lacing around the glass.', '\n', ""\nthe aroma is exploding with notes of pineapple, mango, stone fruit, and fresh mixed berries. there's a bit of melon, grapefruit and orange as well."", '\n', '\nthe flavor follows the nose with loads of melon, mango and pineapple, candied peach rings, blueberry, orange creamsicle, and grapefruit. ', '\n', '\nthe feel is medium bodied with moderate carbonation. a little slick and oily. alcohol is mostly well hidden.', '\n', '\noverall, this is an excellent nedipa. it takes all the best qualities of the mosaic hop and completely amplifies them. it drinks about as it should for 8.5%.",0.0
1734,Double Dry Hopped Double Mosaic Dream ,"can dated 03/03, consumed 03/26…', '\n', '\npours golden orange and a typical ne haze. smells of ripe tropical & citrus fruits. tastes of sweet candied peach rings which was awesome. drinks incredibly smooth and hides its 8.5% well. would definitely purchase again",0.0
1735,Double Dry Hopped Double Mosaic Dream ,"pours a very nice hazy golden color with a nice head and lacing', '\naroma has generous tropical and citrus hints', '\nthe taste follows the nose with a nicely well balanced tropical and citrus flavor', '\na medium bodied well carbonated beer', '\na very well balanced neipa",0.0
1736,Double Dry Hopped Double Mosaic Dream ,"look - fantastic thick hazy tannish orangish yellow with a big white head and sticky lacing', '\nsmell - fantastic tropical smells... grapefruit, orange, pineapple', '\ntaste - melon citrus slight resin, not the same as the smell at all', '\nfeel - medium full body slightly creamy with a light carb', '\noverall - pretty nice ne, wish the taste was as fantastic as the smell",0.0
1737,Double Dry Hopped Double Mosaic Dream ,"""pours as a hazy yellow color with a very nice pillowy white head on top. the smell of fresh hops oozes from the glass. the taste of the beer has a great balance of sweet cream and tropical hop flavors. the feel is smooth, very easy going, highly quaffable. overall it's a very good beer!""",0.0
1738,Double Dry Hopped Double Mosaic Dream ,"poured honey orange - completely opaque and crowned with an almost white foam head ; very nice in terms of neipa.', ""\nthe aroma is potent; and for me that's something. fruit forward, but instead of heavy citrus i get melon and stone fruit, maybe some light pineapple and the expected hop dankness, though i had to 'look' for it. almost hidden."", ""\nthe taste is really nice. for the abv, way too easy to gulp - i tried not to but a couple got the better of me. smooth, almost soft, the melon and fruit play dominate roles here, a noticeable malt presence (at least i think that's what it is) and a firm stop by the hops bite before we go into juice territory. really tasty."", ""\nthe feel is appropriate to the style and without any 'bits' that seem to be always present in hazy beers. soft is a word that came to mind, smooth another. not pulpy, but full bodied. very quaff-able."", '\noa, a solid dneipa and one i would be very happy to drink on a regular basis.",0.054799662435119106
1739,Double Dry Hopped Double Mosaic Dream ,"hazy golden yellow body. nice rich tropical fruit, herbal and citrus. slight caramel, a bit of dank and pineapple. medium bodied, good carbonation, mild herbal bitterness on the finish. heavy on the mosaic but in a good way.",0.0
1740,Double Dry Hopped Double Mosaic Dream ,"looks pretty good from the can for the style; pours the exact color of gatorade citrus cooler, full 2"" had with decent retention and leaves big chunks of lacing. nose explodes from the can with some strong diesel, resin, grapefruit juice and oil, a little grain. taste doesn\'t back up the big aroma, but it\'s still solid - melon, tropical fruit, oj, light hop spice and bitterness. nothing mind-blowing, but nothing objectionable. feel super soft and smooth.",0.0
1741,Double Dry Hopped Double Mosaic Dream ,"#93, yummy!",0.0
1742,Double Dry Hopped Double Mosaic Dream ,"a: pours a hazy orange color with 2 fingers of head that fades down to a thin cap that leaves good lacing', '\n', '\ns: lots of citrus, especially orange and grapefruit, up front along with some lighter tropical fruit notes and dank undertones', '\n', '\nt: follows the nose. starts off with the citrus and tropical fruit, followed by some berry and dank notes. light bitterness. finishes with lingering citrus', '\n', '\nm: medium bodied with moderate carbonation. on the smooth, fluffy side', '\n', '\no: a great ddh dipa that is extremely easy to drink. a citrus and tropical fruit juice bomb. definitely worth checking out",0.0
1743,Double Dry Hopped Double Mosaic Dream ,"in terms of haze bombs, this beer is about as attractive as they come. good head production and retention; excellent lacing. body is a hue somewhere around mango flesh, hazy but not pulpy, and opaque except in the thinnest portions of the glass.', '\n', '\nnose is bold, strong, and bursting with juicy hop notes. mango, peach, papaya, pineapple, tangerine, and a slight dankness.', '\n', '\nsuper juicy on the palate, really delivering notes of papaya and mango - and very little else, but in the best possible way. moderate bitterness (low for an ipa), and a soft, semi-sweet pale doughy malt base that really amplifies the juiciness.', '\n', '\nnear perfect mouthfeel, on par with tree house (the best in the ne ipa game, in my opinion). creamy and soft, yet with plenty of bite; high-medium to light-full body, with excellent (dangerous) drinkability despite the high abv.', '\n', '\nthis beer is the real deal. absolutely superb.",0.0
1744,Double Dry Hopped Double Mosaic Dream ,"16 oz can poured into a pint glass. tons of tropical and citrus fruit. nice wheaty backbone. the 8.5% abv is well-hidden. mouthfeel is full and creamy with juuuust a hint of hop burn. overall it\'s a great (d)neipa and imo a ""hit"" from a brewery that i consider to be very much hit-or-miss.",0.0
1745,Double Dry Hopped All Citra Everything ,super hazy with lots of citrus fruit on the nose. lemon citrus flavor mixed with some slight herbal dank notes. very well done but i like several of the other half ipas better.,0.0
1746,Double Dry Hopped All Citra Everything ,another outstanding oh citra. gem in the all everything series.,0.0
1747,Double Dry Hopped All Citra Everything ,"can into pint glass. pours a murky light yellow-gold with a persistent fine head. initial impression is citrus, grapefruit, pineapple, and tropical fruits. mouthfeel is soft and pilow-y. finish is not sweet but not bitter either. very enjoyable middle-of-the-road neipa.",0.0
1748,Double Dry Hopped All Citra Everything ,"""served in a goblet from the tap here at croxley's ale house. "", '\n', ""\nappearance: hazy gold with medium bubbles and a white head rising half a finger's off the body. "", '\n', '\nsmell: citrus aroma which is great but dissipates as quickly as it goes in. ', '\n', '\ntaste: tropical fruit with melon and pineapple feel to the brew. little bit of mandarin. ', '\n', '\nmouth: sticky finish with a soft carbonation. ', '\n', '\noverall: nice little gem. much better than what i originally thought with a creamy feel to the brew which is hard to keep the glass down. salud!",0.0
1749,Double Dry Hopped All Citra Everything ,"look - fantastic thick hazy yellow with a big white head and sticky lacing', '\nsmell - citrus slight tropical fruit and a little dank and slight oat', '\ntaste - mostly citrus with a very slight pineapple melon', '\nfeel - medium body with just a very slight carb', '\noverall - pretty good but wish there was more carb on this one and also with the taste lived up to the smell",0.0
1750,Double Dry Hopped All Citra Everything ,"very modest head production; decent retention. lemon yellow body, opaque and murky but not unattractive or pulpy.', '\n', ""\nfresh and hoppy nose, but a bit of a melange of citrus, tropical, and herbal aromas, with little in the way of individual notes to pick out. pineapple, mango, tangerine, cream; little else that triggers anything. still, it's a very pleasant, if not particularly complex, aroma profile."", '\n', '\nvery juicy on the palate, with tropical notes leading the way, carrying a more restrained citrus edge and some herbal bite. mango, papaya, pineapple, basil, oregano, lemon zest, mandarin orange. orange creamsicle finish.', '\n', '\nsmooth and creamy bite; top notch in the style.",0.0
1751,Double Dry Hopped All Citra Everything ,"a: pours a hazy yellow color with 2 fingers of head that fades down to a thin cap that leaves decent lacing', '\n', '\ns: lots of citrus and tropical fruit up front along with some berries and very light stone fruit', '\n', '\nt: follows the nose. starts off with the citrus, tropical fruit, and berry notes. picks up the light stone fruit. light bitterness. finishes with lingering citrus and berries', '\n', '\nm: medium bodied with moderate carbonation. on the fluffier side', '\n', '\no: a very good ddh dipa that really brings the citra. extremely easy to drink. definitely worth checking out",0.0
1752,Double Dry Hopped All Citra Everything ,decent dipa but still felt thin and missing the thickness and chewiness you’d expect from a double neipa. good but not great.,0.0
1753,Double Dry Hopped Mylar Bags ,has a unique and very complex taste i really liked.,0.0
1754,Double Dry Hopped Mylar Bags ,"""no evident canning date. poured into an other half snulip glass. it pours an opaque, bright, dirty tangerine color with almost a finger of fluffy, milk-white head and thick, clinging lacing. lots of lemon, grapefruit, tangerine, and pineapple on the nose along with floral hops. there is a good balance of sweet and tart citrus, including the aforementioned lemon, grapefruit, orange/tangerine, and pineapple, and notes of ripe melon but the malt provides a rich, earthy backdrop from the oats and wheat. others have commented on the hop burn but i find the bitterness to be clean and manageable. the mouth feel is terrific: rich and fluffy with appropriate carbonation, and the 8.5% abv gives it good substance without overpowering. overall, i have a feeling that this can is past its prime. it's a fine neipa for sure but i can't justify the world-class rating.""",0.0
1755,Double Dry Hopped Mylar Bags ,"""a high rating for sure but it's well deserved. melon + grapefruit nose with a hazy appearance in the glass. citrus notes abound with a creamy mouthfeel and satisfying finish. neipa lovers will swoon for this beer that's on par with treehouse, in my opinion. cheers""",0.0
1756,Double Dry Hopped Mylar Bags ,"pours a milky hazy yellow/gold; one finger of creamy white foam; excellent cap retention; heavy ring and medium heavy lacing. earthy hoppy grapefruit nose. taste follows with bitter grapefruit peel. full minus body; no astringency; grainy/dusty feel; moderate minus carbonation. overall, another drinkable (for me) hazy from oh; not too full or fluffy; enjoyable light bitter linger. nice.",0.07930515857181443
1757,Double Dry Hopped Mylar Bags ,"""16 oz. can. cloudy yellow. smells of acidic fruit, sweet pale malt, earthy yeast. tastes of sharply tangy hops: passion fruit, lime. garlic and onion behind it, lingering into the finish. sweet, but the sharp and earthy hops overwhelm it. finishes dry and leafy. medium body. it's intense. not bad for the style, but abrasive and not all that easy to drink.""",0.0
1758,Double Dry Hopped Mylar Bags ,"a: very hazy and fluffy looking dark orange color. a hint of creamy yellow in there with some copper. pours a 1.5 finger solid white head', '\n', '\ns: tangerines and grapefruit upfront. mango, pineapple, peaches follow. some crackers, tangy citrus zest, and some creamsicle. a hint of guava, strawberry, and kiwi towards the end as well. aroma on this is so creamy', '\n', '\nt: like the aroma, grapefruit and tangerines upfront. some decent earthy and grapefruity bitterness is apparent immediately. creamsicles, orange juice, guava behind that. some mango sorbet and a touch of that tangy pineapple. a nice crackery note and a bit of raw hop burn on the tongue', '\n', '\nm: medium, super fluffy mouthfeel. medium carbonation', '\n', ""\no: awesome beer, and another example for me of why nedipa should be a style. this does a great job of being tropical, and getting it's sweetness from the hops - not sweet sticky malts. mouthfeel is spot on. i'd like perhaps just a little bit less burn. still great stuff""",0.0
1759,Double Dry Hopped Mylar Bags ,"16 fl oz pull-tab can courtesy of edms79 - thanks, man!', '\n', '\nserved into a nonical pint glass. 8.5% abv. imperial india pale ale.', '\n', '\nacidic and juicy with ripe citrus and pulpy flavours. orange, mango, papaya, naked/odwalla juice.', '\n', ""\nhop pungency could be better, but it's a lovely well balanced iipa with a nice hop profile."", '\n', '\nb / good",0.0
